AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,Alias 1,Alias 2,Alias 3,Alias 4,Alias 5,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,,,,,,detailed,570,33.4,,,,,115.75,"240,750",9.4,45,85,112.5,#,#,"93,600","176,800","234,000",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists","Dentists, All Other Specs",,,,,detailed,"5,920",10.9,,,,,117.53,"244,470",4.7,51.6,90.8,109.47,#,#,"107,330","188,860","227,690",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,,,,,,detailed,"73,860",1.9,,,,,34.27,"71,280",1.2,21.59,28.03,33.5,39.36,47.51,"44,910","58,290","69,680","81,860","98,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,,,,,,detailed,"41,390",1.7,,,,,68.75,"143,000",1.4,31.24,48.87,63.39,77.92,98.13,"64,980","101,650","131,860","162,070","204,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,Drug Specialist,Chemist,,,,detailed,"331,700",0.6,,,,,64.81,"134,790",0.3,43.26,60.51,65.4,74.78,81.08,"89,980","125,860","136,030","155,550","168,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,Physician Assts,,,,,detailed,"145,740",1.7,,,,,62.74,"130,490",0.4,41.48,51.97,62.51,72.94,82.11,"86,280","108,100","130,020","151,720","170,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1081,Podiatrists,,,,,,detailed,"9,470",5.7,,,,,78.14,"162,520",5.6,28.15,41.93,68.1,103.88,#,"58,550","87,200","141,650","216,070",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,,,,,,detailed,"144,840",1.1,,,,,46.54,"96,790",0.4,31.35,38.12,46.33,52.64,62.32,"65,210","79,290","96,370","109,480","129,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,,,,,,detailed,"240,820",1.3,,,,,48.29,"100,440",0.5,34.74,39.41,47.94,54.63,62.92,"72,260","81,970","99,710","113,630","130,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,,,,,,detailed,"16,640",4.3,,,,,50.2,"104,420",0.4,34.75,39.57,47.26,53.87,65.82,"72,280","82,300","98,300","112,040","136,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,,,,,,detailed,"15,540",1.3,,,,,29.28,"60,910",0.4,18.25,22.32,27.46,35.17,44.27,"37,960","46,420","57,120","73,150","92,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,,,,,,detailed,"129,750",0.5,,,,,38.62,"80,340",0.3,28.45,31.5,37.48,42.7,50.23,"59,180","65,530","77,960","88,820","104,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,,,,,,detailed,"172,100",1.1,,,,,44.53,"92,630",0.4,27.84,34.2,42.93,51.79,62.47,"57,910","71,140","89,290","107,710","129,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,,,,,,detailed,"8,060",5.6,,,,,27.43,"57,050",1.7,17.05,22.06,26.38,30.82,37.35,"35,460","45,870","54,860","64,110","77,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",,,,,,detailed,"16,490",3.5,,,,,36.38,"75,660",2,19.61,24.41,30.6,42.81,59.87,"40,790","50,760","63,650","89,050","124,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,,,,,,detailed,"78,220",0.9,,,,,65.53,"136,300",2.8,34.79,45.61,57.26,74.63,96.85,"72,360","94,860","119,100","155,230","201,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,RN,Nurse,,,,detailed,"3,175,390",0.5,,,,,45.42,"94,480",0.2,30.64,36.53,41.38,50.32,63.79,"63,720","75,990","86,070","104,670","132,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,,,,,,detailed,"47,810",3.8,,,,,102.98,"214,200",0.9,67.3,86.94,102.24,#,#,"139,980","180,840","212,650",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,,,,,,detailed,"6,960",6.5,,,,,63.26,"131,570",1.6,41.98,52.89,62.33,70.56,85.35,"87,320","110,000","129,650","146,770","177,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,,,,,,detailed,"280,140",1.3,,,,,61.78,"128,490",0.6,45.45,51.42,60.7,67.6,80.79,"94,530","106,960","126,260","140,610","168,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1181,Audiologists,,,,,,detailed,"13,880",4.4,,,,,44.53,"92,620",1.7,26.97,35.79,42.19,50.71,60,"56,090","74,440","87,740","105,480","124,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,,,,,,detailed,"33,470",5.4,,,,,163.21,"339,470",2.7,40.84,92.3,#,#,#,"84,940","191,980",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1212,Cardiologists,,,,,,detailed,"15,190",7.3,,,,,203.49,"423,250",2.5,49.29,112.98,#,#,#,"102,530","235,000",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1213,Dermatologists,,,,,,detailed,"12,040",7.8,,,,,164.84,"342,860",5.7,49.52,86.9,#,#,#,"103,000","180,750",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,,,,,,detailed,"35,100",12.3,,,,,147.42,"306,640",2.5,61.23,107.95,#,#,#,"127,350","224,540",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,,,,,,detailed,"112,010",2.3,,,,,115.77,"240,790",1.6,33.12,73.47,108,#,#,"68,890","152,810","224,640",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,,,,,,detailed,"67,210",3.5,,,,,118.01,"245,450",3.6,33.71,52.1,107.36,#,#,"70,120","108,380","223,310",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1217,Neurologists,,,,,,detailed,"9,350",8.6,,,,,130.51,"271,470",3.7,39.9,62.88,#,#,#,"82,990","130,790",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,,,,,,detailed,"19,820",6.4,,,,,133.97,"278,660",1.7,43.2,89.56,#,#,#,"89,850","186,290",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",,,,,,detailed,"34,870",5.3,,,,,98.97,"205,860",2,40.93,67.81,95.53,#,#,"85,120","141,050","198,690",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",,,,,,detailed,"11,020",9.7,,,,,130.08,"270,560",3.1,35.68,87.06,#,#,#,"74,220","181,090",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,,,,,,detailed,"24,830",3.9,,,,,123.53,"256,930",3.9,35.23,59.65,#,#,#,"73,280","124,070",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1224,Radiologists,,,,,,detailed,"31,960",5.2,,,,,170.17,"353,960",4.1,38.34,99.25,#,#,#,"79,760","206,430",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",,,,,,detailed,"310,080",1.2,,,,,119.54,"248,640",1.4,31.86,40.92,113.46,#,#,"66,260","85,110","236,000",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",,,,,,detailed,"11,530",7.5,,,,,150.06,"312,120",3.7,55.54,96.15,#,#,#,"115,520","200,000",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",,,,,,detailed,"14,820",6.1,,,,,181.85,"378,250",5.6,62.19,102.29,#,#,#,"129,360","212,760",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1243,Pediatric Surgeons,,,,,,detailed,"1,180",30.6,,,,,216.02,"449,320",7.9,83.08,#,#,#,#,"172,810",#,#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",,,,,,detailed,"26,370",4.9,,,,,165.38,"343,990",2.8,37.5,57.69,#,#,#,"78,000","120,000",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,,,,,,detailed,"9,370",10.6,,,,,40.51,"84,260",2.6,20,25,37.6,47.95,67.63,"41,600","52,000","78,220","99,740","140,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,,,,,,detailed,"211,630",1.3,,,,,43.21,"89,890",0.7,31.3,37.51,42.08,48.38,56.92,"65,110","78,010","87,530","100,630","118,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",,,,,,detailed,"31,100",7.8,,,,,59.54,"123,840",1.2,30,37.82,51.92,74.24,93.59,"62,400","78,670","107,990","154,420","194,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,Clinical Laboratory Technologists and Techs,,,,,detailed,"334,380",0.6,,,,,30.22,"62,870",0.3,17.68,21.67,29.22,37.56,45.14,"36,770","45,080","60,780","78,120","93,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,Cardiovascular Technologists and Techs,,,,,detailed,"55,660",1.1,,,,,33.79,"70,270",0.9,17.61,21.23,31.81,41.31,50.55,"36,620","44,160","66,170","85,930","105,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,,,,,,detailed,"82,780",1,,,,,42.8,"89,020",0.3,30.61,36.36,40.61,48.35,55.91,"63,680","75,640","84,470","100,580","116,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,,,,,,detailed,"16,560",2.6,,,,,45.71,"95,080",0.5,33.32,38.49,44.47,50.26,59.57,"69,300","80,050","92,500","104,540","123,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,Radiologic Technologists and Techs,,,,,detailed,"221,170",1,,,,,36.18,"75,250",0.3,24.05,29.18,35.29,40.71,49.22,"50,020","60,690","73,410","84,670","102,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,,,,,,detailed,"41,340",2.3,,,,,41.64,"86,600",0.8,29.55,36.23,40.26,47.76,54.05,"61,470","75,360","83,740","99,340","112,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2036,Medical Dosimetrists,,,,,,detailed,"3,900",7,,,,,63.39,"131,850",3,41.58,54.75,63.88,73.73,81.89,"86,480","113,880","132,880","153,360","170,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,Emergency Medical Techs,,,,,detailed,"167,040",0.7,,,,,20.72,"43,100",0.3,14.38,16.7,18.72,22.48,28.55,"29,910","34,730","38,930","46,760","59,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2043,Paramedics,,,,,,detailed,"98,770",1,,,,,27.62,"57,450",0.4,18.52,22.11,25.57,30.95,38.19,"38,520","45,990","53,180","64,370","79,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,Dietetic Techs,,,,,detailed,"24,240",2.9,,,,,18.48,"38,440",0.7,13.3,15.11,17.56,20.71,24.42,"27,670","31,420","36,520","43,090","50,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,Pharmacy Techs,,,,,detailed,"460,280",0.8,,,,,20.83,"43,330",0.2,15.73,17.45,19.37,22.92,27.47,"32,720","36,290","40,300","47,680","57,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,Psychiatric Techs,,,,,detailed,"115,940",2,,,,,20.99,"43,650",0.5,14.98,17.18,19.09,23.06,28.84,"31,150","35,730","39,700","47,960","59,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,,,,,,detailed,"110,320",0.9,,,,,29.93,"62,250",0.3,19.54,24.01,29.14,34.86,39.98,"40,640","49,940","60,610","72,520","83,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,Veterinary Technologists and Techs,,,,,detailed,"122,000",1.1,,,,,21.18,"44,040",0.7,14.51,17.47,21.03,23.51,28.52,"30,180","36,340","43,740","48,900","59,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,Ophthalmic Medical Techs,,,,,detailed,"73,390",3.2,,,,,21.3,"44,290",0.6,15,17.47,20.09,23.91,28.81,"31,200","36,330","41,780","49,740","59,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,,,,,,detailed,"630,250",1.1,,,,,29.23,"60,790",0.3,21.96,24.35,28.72,32.28,37.44,"45,670","50,640","59,730","67,140","77,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,Medical Records Specs,,,,,detailed,"185,690",1,,,,,25.81,"53,690",0.4,16.87,19.05,23.45,29.79,37.41,"35,080","39,620","48,780","61,960","77,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",,,,,,detailed,"76,770",1.5,,,,,22.86,"47,560",0.6,15.18,17.49,21.23,27.64,33.61,"31,560","36,380","44,170","57,490","69,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,,,,,,detailed,"8,820",6.6,,,,,38.7,"80,500",2.1,20.2,27.46,37.55,47.19,56.37,"42,020","57,120","78,100","98,160","117,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2092,Hearing Aid Specialists,Hearing Aid Specs,,,,,detailed,"10,250",8,,,,,29.59,"61,550",3.2,16.58,20.44,28.21,36.01,41.28,"34,480","42,520","58,670","74,900","85,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other","Health Technologists and Techs, All Other",,,,,detailed,"171,110",1.1,,,,,26.07,"54,220",0.5,17.26,18.61,22.82,29.32,38.39,"35,890","38,710","47,470","60,980","79,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,,,,,,detailed,"34,430",1.4,,,,,33.78,"70,260",0.6,18.42,22.39,30.28,41.81,51.75,"38,310","46,580","62,990","86,950","107,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,,,,,,detailed,"28,480",2.1,,,,,*,"61,540",0.5,*,*,*,*,*,"43,180","49,750","57,930","66,580","80,640",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,,,,,,detailed,"3,050",3.4,,,,,47.18,"98,130",1.1,34.87,40.09,46.05,51.97,63.55,"72,530","83,380","95,770","108,090","132,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-9093,Surgical Assistants,Surgical Assts,,,,,detailed,"18,780",6,,,,,31.34,"65,190",1.3,17.89,21.68,28.44,38.07,48.64,"37,210","45,100","59,160","79,190","101,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-9099,"Healthcare Practitioners and Technical Workers, All Other",,,,,,detailed,"36,900",1.7,,,,,34.04,"70,800",0.9,16.95,21.28,30.59,41.75,57.69,"35,250","44,250","63,630","86,830","120,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,,,,,,detailed,"3,689,350",0.3,,,,,16.05,"33,380",0.2,11.49,14,16.12,17.57,20.41,"23,910","29,120","33,530","36,550","42,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,Nursing Assts,,,,,detailed,"1,351,760",0.4,,,,,19.04,"39,610",0.3,14.44,16.82,18.36,21.41,23.45,"30,020","34,990","38,200","44,540","48,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-1132,Orderlies,,,,,,detailed,"48,710",1.7,,,,,18.48,"38,440",0.4,14.55,16.24,17.71,19.62,23.08,"30,260","33,780","36,830","40,810","48,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,,,,,,detailed,"32,310",1.4,,,,,19.71,"41,000",0.4,13.3,15.67,18.83,22.9,26.56,"27,660","32,590","39,160","47,630","55,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,Occupational Therapy Assts,,,,,detailed,"46,090",1.8,,,,,32.78,"68,170",0.5,23.4,28.56,32.22,37.16,42.9,"48,670","59,400","67,010","77,290","89,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,,,,,,detailed,"4,430",7.2,,,,,20.22,"42,060",2,12.09,15.36,17.77,23.42,33.04,"25,150","31,940","36,970","48,720","68,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,Physical Therapist Assts,,,,,detailed,"104,000",1.7,,,,,31.66,"65,860",0.5,20.24,27.16,30.81,36.83,42.71,"42,110","56,490","64,080","76,610","88,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,,,,,,detailed,"42,390",2.4,,,,,16.74,"34,810",1.8,11.09,13.73,16.11,17.79,21.14,"23,070","28,550","33,520","37,010","43,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,,,,,,detailed,"92,650",2.2,,,,,30.08,"62,560",2.3,15.5,20,26.59,36.04,46.01,"32,240","41,600","55,310","74,970","95,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,Dental Assts,,,,,detailed,"370,690",1,,,,,22.77,"47,350",0.7,17.05,18.38,22.38,26.17,29.35,"35,470","38,220","46,540","54,430","61,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,Medical Assts,Clinical Assistant,Healthcare Assistant,,,detailed,"763,040",0.6,,,,,20.84,"43,350",0.4,16.1,17.68,20.19,22.7,27.15,"33,500","36,780","42,000","47,220","56,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,,,,,,detailed,"66,790",0.8,,,,,22.79,"47,410",0.4,16.36,18.3,21.77,25.63,30.76,"34,020","38,060","45,280","53,310","63,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,,,,,,detailed,"52,420",3.7,,,,,18.79,"39,090",0.9,13.07,15,17.82,22.01,25.42,"27,190","31,200","37,060","45,780","52,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,,,,,,detailed,"43,830",2.9,,,,,18.74,"38,980",0.7,13.25,15.5,17.41,20.47,27.31,"27,560","32,240","36,200","42,580","56,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,Veterinary Assts and Laboratory Animal Caretakers,,,,,detailed,"115,770",1.1,,,,,17.94,"37,310",0.4,13.73,14.96,17.52,20.33,22.42,"28,550","31,120","36,440","42,290","46,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,,,,,,detailed,"137,080",1.1,,,,,20.74,"43,130",0.3,16.02,17.66,20.1,22.79,26.6,"33,310","36,720","41,810","47,410","55,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",,,,,,detailed,"102,230",1.1,,,,,22.6,"47,010",0.5,15.21,17.57,21.39,26.27,31.37,"31,630","36,540","44,490","54,630","65,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,First-Line Supvs of Correctional Officers,,,,,detailed,"52,280",0.3,,,,,36.94,"76,840",0.2,20.48,25.91,33.91,46.09,56.13,"42,600","53,890","70,530","95,870","116,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,First-Line Supvs of Police and Detectives,,,,,detailed,"138,140",0.4,,,,,50.96,"106,000",0.3,28.89,37.38,48.92,61.76,77.27,"60,090","77,750","101,750","128,460","160,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,First-Line Supvs of Firefighting and Prevention Workers,,,,,detailed,"84,120",0.8,,,,,43.63,"90,740",0.5,24,31.92,41.45,52.1,64.93,"49,910","66,390","86,220","108,380","135,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,First-Line Supvs of Security Workers,,,,,detailed,"64,900",1,,,,,28.64,"59,580",0.5,17.58,20.9,26.24,33.67,42.02,"36,560","43,460","54,580","70,040","87,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other","First-Line Supvs of Protective Service Workers, All Other",,,,,detailed,"19,620",1.2,,,,,32.63,"67,870",0.5,18.81,24.55,31.28,38.57,46.33,"39,130","51,070","65,050","80,220","96,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2011,Firefighters,Fireman,Emergency Responder,,,,detailed,"315,460",0.8,,,,,29.03,"60,390",0.5,15.19,19.34,27.46,36.21,45.06,"31,600","40,230","57,120","75,320","93,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,,,,,,detailed,"14,200",1.6,,,,,39.67,"82,510",0.7,22.29,27.46,35.65,48.81,65.97,"46,360","57,110","74,160","101,530","137,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2022,Forest Fire Inspectors and Prevention Specialists,Forest Fire Inspectors and Prevention Specs,,,,,detailed,"2,270",3.8,,,,,29.37,"61,090",1.3,16.83,18.87,26,36.8,44.31,"35,000","39,250","54,080","76,540","92,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3011,Bailiffs,,,,,,detailed,"15,900",1.5,,,,,28.11,"58,460",0.7,14.2,19.4,25.5,36.31,42.15,"29,540","40,360","53,040","75,520","87,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,,,,,,detailed,"351,420",0.3,,,,,28.27,"58,810",0.2,18.44,21.58,25.63,32.97,41.95,"38,340","44,890","53,300","68,580","87,250",,
